source,url,price_local,currency,price_usd,bedrooms,sqm,price_per_sqm_usd,district,rooms_text_raw,sqm_text_raw,price_text_raw
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-3-k-kvartiru-ofs-kuhnya-studya-2-kmnati-vul-boychuka-12-ID10AOdW.html?search_reason=search%7Corganic,26000,UAH,587.34,0,,,Печерський,"Здам 3-к квартиру / офіс (кухня-студія + 2 кімнати), вул. Бойчука, 12",,26 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/budinok-medikv-persha-orenda-3k-peyzazhka-zolot-vorota-IDZRKXs.html?search_reason=search%7Corganic,232455,UAH,5251.14,2,,,Шевченківський,Будинок медиків Перша оренда 3к Пейзажка Золоті ворота,,232 455.63 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/odnokmnatna-kvartira-3-hv-vd-stants-pecherska-ID10uTvg.html?search_reason=search%7Corganic,18000,UAH,406.62,0,,,Печерський,Однокімнатна квартира 3 хв від станції Печерська,,18 000 грн.Договірна
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-1-k-metro-zolot-vorota-metro-unversitet-7-hvilin-pshki-IDVNcXn.html?search_reason=search%7Cpromoted,24000,UAH,542.16,0,,,Шевченківський,"Здам 1-к. Метро Золоті Ворота, метро Університет - 7 хвилин пішки",,24 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/generator-arenda-2k-kvartiry-85m-zhk-golden-park-ul-parkovo-syretskaya-4v-IDZOayk.html?search_reason=search%7Cpromoted,31005,UAH,700.40,1,,,Шевченківський,ГЕНЕРАТОР Аренда 2к квартиры 85м ЖК Golden Park ул Парково Сырецкая 4в,,31 005.15 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/bez-generator-1k-studya-36m2-zhk-olympic-park-metro-3-hvilini-IDZUICf.html?search_reason=search%7Cpromoted,16000,UAH,361.44,0,36,10.04,Дарницький,БЕЗ% Є ГЕНЕРАТОР! 1к студія 36м2 ЖК Olympic Park Метро 3 Хвилини,36м2,16 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-1-kmnatnu-kvartiru-ID10nW8s.html?search_reason=search%7Corganic,8500,UAH,192.01,0,,,Дніпровський,Здам 1 кімнатну квартиру,,8 500 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/vlasnik-zdam-1-k-kvartiru-na-prosp-lesya-kurbasa-10g-kolbrs-ID10ATwY.html?search_reason=search%7Corganic,11000,UAH,248.49,0,,,Святошинський,"ВЛАСНИК! Здам 1-к квартиру на просп. Леся Курбаса, 10Г, Колібріс",,11 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/1-kmnatna-kvartira-zhk-varshavskiy-ID10B7ij.html?search_reason=search%7Corganic,24000,UAH,542.16,0,,,Подільський,1 кімнатна квартира ЖК Варшавський,,24 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/sdam-2k-kvartiru-ID10B7HV.html?search_reason=search%7Corganic,14999,UAH,338.83,1,,,Солом'янський,Сдам 2к квартиру,,14 999 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/bez-koms-prostora-3-k-kvartira-75-m-na-podol-ID10AYMT.html?search_reason=search%7Corganic,30960,UAH,699.38,2,75,9.33,Шевченківський,Без комісії! Простора 3-к квартира 75 м² на Подолі,75 м²,30 960.86 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-3k-kvartiri-zhk-ribalskiy-ID10v377.html?search_reason=search%7Cpromoted,62010,UAH,1400.80,2,,,Подільський,Оренда 3к квартири ЖК Рибальский,,62 010.31 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-prostoro-1-kmnatno-kvartiri-blya-metro-poznyaki-vul-dragomanova-ID10B0Tl.html?search_reason=search%7Corganic,16000,UAH,361.44,0,,,Дарницький,"Оренда просторої 1-кімнатної квартири біля метро «Позняки”, вул. Драгоманова",,16 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-2-kom-kv-oleksandra-koshitsya-vul-10-21-ID10AyIP.html?search_reason=search%7Corganic,16500,UAH,372.73,1,,,Дарницький,"Здам 2 ком.кв.Олександра Кошиця вул., 10/21",,16 500 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/gradinska-1-orenda-2-k-kvartiri-troschina-ID10B4ac.html?search_reason=search%7Corganic,14999,UAH,338.83,1,,,Деснянський,"Градинська 1, оренда 2-к квартири, Троєщина",,14 999 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1-k-kvartiriv-zhk-malaht-vul-bogdanvska-ID10AxJw.html?search_reason=search%7Corganic,22000,UAH,496.98,0,,,Солом'янський,"Оренда 1 к.квартирив жк Малахіт,вул.Богданівська !",,22 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/poznyaki-orenda-odnokmnatno-kvartiri-na-vul-chavdar-38-zhk-patriotika-ID10B859.html?search_reason=search%7Corganic,12000,UAH,271.08,0,,,Дарницький,"Позняки. Оренда однокімнатної квартири на вул.Чавдар 38. ЖК"" Патриотика"".",,12 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/gospodar-sdam-trikmnatnu-vul-budvelnikv-ID10B6bD.html?search_reason=search%7Corganic,17000,UAH,384.03,2,,,Дніпровський,"Господар, сдам трикімнатну вул. Будівельників",,17 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-absolyutno-novo-avtonomno-5kmnatno-kvartiri-zhk-novopechersk-lipki-verhoglyada-dragomirova-pechersk-kiv-ID10xWsI.html?search_reason=search%7Corganic,531516,UAH,12006.91,4,,,Печерський,"Оренда абсолютно нової автономної 5кімнатної квартири ЖК Новопечерські Липки Верхогляда Драгомирова, Печерськ, Київ",,531 516.94 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zhk-31-persha-orenda-3k-110m-dragomanova-ID10B9qi.html?search_reason=search%7Corganic,101874,UAH,2301.33,2,,,Дарницький,ЖК 31 Перша оренда 3К 110м Драгоманова,,101 874.08 грн.Договірна
olx,https://www.olx.ua/d/uk/obyavlenie/suchasna-dvokmnatna-kvartira-poryad-z-metro-IDZAimW.html?search_reason=search%7Corganic,18000,UAH,406.62,1,,,Святошинський,"Сучасна, двокімнатна квартира поряд з метро",,18 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/sdaetsya-1-komnata-kvartira-ID10b5a0.html?search_reason=search%7Corganic,6500,UAH,146.83,0,,,Деснянський,Сдаётся 1 комната квартира,,6 500 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1-kmnatno-kvartiri-vlasnik-bez-koms-metro-kp-ID10AITm.html?search_reason=search%7Corganic,21000,UAH,474.39,0,,,Шевченківський,Оренда 1 кімнатної квартири. Власник. Без Комісії. Метро КПІ,,21 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/vlasnik-orenda-2k-kvartiri-zhk-zeleniy-ostrv-ID10z6VV.html?search_reason=search%7Corganic,28411,UAH,641.80,1,,,Шевченківський,ВЛАСНИК Оренда 2к квартири ЖК Зелений острів,,28 411.24 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/bez-orenda-2k-vul-yaroslavv-val-21-metro-zolot-vorota-tsentr-ID10oK3F.html?search_reason=search%7Corganic,53151,UAH,1200.68,1,,,Шевченківський,"Без % Оренда 2К, вул. Ярославів Вал 21, метро ""Золоті Ворота"", Центр",,53 151.69 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/vlasnik-dovgostrokova-oreda-2h-kmnatno-kvartiri-57-m2-mnskiy-masiv-vishgorodska-56-2-ID10zCmF.html?search_reason=search%7Corganic,17000,UAH,384.03,1,57,6.74,Оболонський,"Власник , довгострокова ореда 2х кімнатної квартири 57 м2 , Мінський масив Вишгородська 56/2",57 м2,17 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2k-kvartiri-na-gnata-yuri-18a-bez-ID10B2Gy.html?search_reason=search%7Cpromoted,15000,UAH,338.85,1,,,Святошинський,Оренда 2к квартири на Гната Юри 18А. Без %.,,15 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-poryadnim-orendaryam-na-trivaliy-termn-odnokmnatnu-kvartiru-ID10B2Q5.html?search_reason=search%7Corganic,15000,UAH,338.85,0,,,Голосіївський,Здам порядним орендарям на тривалий термін однокімнатну квартиру,,15 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1k-kvartiri-50-kv-m-bez-koms-ID10AFSL.html?search_reason=search%7Corganic,35434,UAH,800.45,0,50,16.01,Шевченківський,Оренда 1к квартири 50 кв.м. Без комісії..,50 кв.м,35 434.46 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zdatsya-3h-kmnatna-kvartira-za-adresoyu-vul-andrya-verhoglyada-mihayla-dragomirova-6b-ID10AnXZ.html?search_reason=search%7Corganic,48000,UAH,1084.32,2,,,Печерський,Здається 3х кімнатна квартира за адресою вул. Андрія Верхогляда (Михайла Драгомирова) 6Б,,48 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/vpershe-zdatsya-dvokmnatna-kvartira-z-suchasnim-remontom-meblyami-ta-pobutovoyu-tehnkoyu-blya-m-vasilkvska-ID10AEAb.html?search_reason=search%7Corganic,17000,UAH,384.03,1,,,Солом'янський,"Вперше здається двокімнатна квартира з сучасним ремонтом , меблями та побутовою технікою біля м. Васильківська!",,17 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2k-kvartiri-v-zhk-bulvar-fontanv-pechersk-tsentr-ID10uKZR.html?search_reason=search%7Corganic,66439,UAH,1500.85,1,,,Печерський,Оренда 2к квартири в ЖК Бульвар Фонтанів Печерськ/Центр,,66 439.62 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-v-dovgostrokovu-orendu-1-k-kvartiru-v-zhk-krster-grad-IDZz4bk.html?search_reason=search%7Corganic,20000,UAH,451.80,0,,,Подільський,Здам в довгострокову оренду 1 к. квартиру в ЖК Крістер Град,,20 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/1k-kvartira-na-knyazya-romana-mstislavicha-8-m-darnitsa-ID10AB3F.html?search_reason=search%7Corganic,12000,UAH,271.08,0,,,Дніпровський,"1К квартира на Князя Романа Мстиславича,8 м. Дарница",,12 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-bez-komss-3k-v-chornovola-20-850-ID10ohK0.html?search_reason=search%7Corganic,33219,UAH,750.41,2,,,Шевченківський,"Оренда БЕЗ КОМІССІЇ  3к , В.Чорновола 20. 850$",,33 219.81 грн.Договірна
olx,https://www.olx.ua/d/uk/obyavlenie/1-kmnatna-kvartira-v-chudovomu-stan-10-hvilin-do-metro-darnitsya-ID10B4BR.html?search_reason=search%7Corganic,8500,UAH,192.01,0,,,Дніпровський,1-кімнатна квартира в чудовому стані – 10 хвилин до метро Дарниця!,,8 500 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1-kmn-kvartiri-v-zhk-evrika-st-m-podrom-ID10An5K.html?search_reason=search%7Corganic,15000,UAH,338.85,0,,,Голосіївський,"Оренда 1-кімн квартири в ЖК «Еврика», ст. М «Іподром»",,15 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1k-kvartiri-zhk-msto-kvtv-ID10AAe1.html?search_reason=search%7Corganic,16000,UAH,361.44,0,,,Шевченківський,Оренда 1к квартири ЖК Місто квітів.,,16 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-stud-32-m2-komfort-taun-na-vul-berezneva-16-ID10yjLN.html?search_reason=search%7Corganic,17000,UAH,384.03,0,32,12.00,Дніпровський,Оренда студії 32 м2 Комфорт Таун на вул. Березнева 16,32 м2,17 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/sdam-1-komn-kv-metro-harkovskaya-bratstva-tarasvtsv-12-37-ID101sFZ.html?search_reason=search%7Corganic,17000,UAH,384.03,0,,,Дарницький,"Сдам 1 комн.кв. метро Харьковская, Братства Тарасівців 12/37",,17 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2-kmn-dmitrvska-69-tsentr-ID10AWKi.html?search_reason=search%7Corganic,40000,UAH,903.60,1,,,Шевченківський,Оренда 2 кімн Дмитрівська  69 Центр,,40 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zdatsya-odnokmnatna-zhk-oranzhst-14000grn-IDZiDSW.html?search_reason=search%7Cpromoted,14000,UAH,316.26,0,,,Голосіївський,Здається однокімнатна ЖК ОранжСіті 14000грн.,,14 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2-k-kvartiri-blya-m-palats-ukrana-vul-velika-vasilkvska-124a-golosvskiy-rayon-ID10i8KN.html?search_reason=search%7Cpromoted,25000,UAH,564.75,1,,,Голосіївський,Оренда 2-к квартири біля м. Палац Україна / вул. Велика Васильківська 124А/ Голосіївський район,,25 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2k-kvartiri-zhk-nova-anglya-london-maksimovicha-ID10AmS8.html?search_reason=search%7Corganic,27000,UAH,609.93,1,,,Голосіївський,Оренда 2к квартири ЖК Нова Англія Лондон Максимовича,,27 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2k-kvartiri-vul-olevska-9-noviy-budinok-generator-metro-akademmstechko-ID10AD0D.html?search_reason=search%7Corganic,18000,UAH,406.62,1,,,Святошинський,"Оренда 2к квартири, вул. Олевська, 9. Новий будинок. Є генератор! Метро Академмістечко",,18 000 грн.Договірна
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1k-kvartiri-na-vul-miloslavska-ID10AYOu.html?search_reason=search%7Corganic,10000,UAH,225.90,0,,,Деснянський,Оренда 1к квартири на вул. Милославська,,10 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1k-kv-vul-rayduzhna-ID10B4MG.html?search_reason=search%7Corganic,11000,UAH,248.49,0,,,Дніпровський,Оренда 1к кв! Вул. Райдужна,,11 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1k-kvartiri-v-zhk-olympic-park-svtlo-zavzhdi-ID10ASyt.html?search_reason=search%7Corganic,16000,UAH,361.44,0,,,Дарницький,ОРЕНДА 1к квартири в ЖК Olympic Park (світло є завжди),,16 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/1-kmnatna-kvartira-metro-obolon-ID10yDUE.html?search_reason=search%7Corganic,14000,UAH,316.26,0,,,Оболонський,1 кімнатна квартира метро Оболонь,,14 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/arenda-1kmn-kv-vul-boychuka-13-metro-zvrinetska-7hv-pshk-ID10B4JC.html?search_reason=search%7Cpromoted,20000,UAH,451.80,0,,,Печерський,"Аренда 1кімн.кв.вул.Бойчука 13,метро Звіринецька 7хв.пішкі",,20 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-v-orendu-vro2k-kv-z-garnim-remontom-ta-meblyami-zhk-parkov-ozera-ID10vm65.html?search_reason=search%7Corganic,21000,UAH,474.39,1,,,Дніпровський,"Здам в оренду євро2к кв з гарним ремонтом та меблями, ЖК «Паркові озера»",,21 000 грн.Договірна
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1-km-kvartiri-55-m2-v-zhk-tsentral-park-vul-d-makkeyna-7-IDRVCcM.html?search_reason=search%7Corganic,34000,UAH,768.06,0,55,13.96,Печерський,"Оренда 1-кім квартири 55 м2 в ЖК Централ Парк, вул. Д. Маккейна 7",55 м2,34 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-4k-kvartiri-140m2-v-zhk-novopechersk-lipki-pechersk-ID10iJkd.html?search_reason=search%7Corganic,110732,UAH,2501.43,3,140,17.87,Печерський,Оренда 4к квартири 140м2 в ЖК Новопечерські Липки Печерськ,140м2,110 732.70 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/chudova-tsna-zatishna-1-k-kvartira-zhk-novopechersk-lipki-novopecherskie-lipki-ID10h3JC.html?search_reason=search%7Corganic,39863,UAH,900.50,0,,,Печерський,Чудова ціна! Затишна 1-к квартира ЖК Новопечерські липки Новопечерские липки,,39 863.77 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-3k-kvartiru-pr-v-mayakovskogo-5-troschna-pochatok-ID10uYMM.html?search_reason=search%7Corganic,17000,UAH,384.03,2,,,Деснянський,"Здам 3к квартиру пр.В.Маяковського-5,Троєщіна початок",,17 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2-kmnatno-kvartiri-68-7m2-vul-generala-grekova-2-zhk-varshavskiy-2-podlskiy-r-n-bez-koms-ID10xMl3.html?search_reason=search%7Corganic,39863,UAH,900.50,1,68.7,13.11,Подільський,"Оренда 2-кімнатної квартири 68.7м2, вул. Генерала Грекова 2, ЖК Варшавський 2 Подільський р-н. Без комісії",68.7м2,39 863.77 грн.Договірна
olx,https://www.olx.ua/d/uk/obyavlenie/zdayu-svoyu-1-km-kvartiru-bul-gavela-lepse-nau-medmstechko-sda-IDYPRpH.html?search_reason=search%7Corganic,7500,UAH,169.42,0,,,Солом'янський,"Здаю свою 1 кім.квартиру бул.Гавела (Лепсе), НАУ, медмістечко, Ісіда",,7 500 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/bez-koms-orenda-dizaynersko-kvartiri-106m2-zhk-skyline-2-kmnati-kuhnya-vtalnya-vul-konovaltsya-generator-ID10AjFU.html?search_reason=search%7Corganic,132879,UAH,3001.73,1,106,28.32,Печерський,Без комісії | Оренда дизайнерьскої квартири 106м2 | ЖК Skyline | 2 кімнати + кухня-вітальня | вул. Коновальця | Генератор,106м2,132 879.23 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/persha-zdacha-2k-kvartira-62-m-zhk-dbrova-park-bez-koms-vlasnik-ID10jUc2.html?search_reason=search%7Cpromoted,33000,UAH,745.47,1,62,12.02,Подільський,Перша здача! 2к квартира 62 м² ЖК Діброва Парк | без комісії | власник,62 м²,33 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/bez-koms-arenda-5k-kvartiri-v-zhk-busov-hill-busov-hll-noviy-remon-IDXpOVX.html?search_reason=search%7Cpromoted,167870,UAH,3792.17,4,,,Печерський,Без комісії. Аренда 5к квартири в ЖК Busov Hill Бусов Хілл новий ремон,,167 870.77 грн.Договірна
olx,https://www.olx.ua/d/uk/obyavlenie/chudova-1k-metro-poznyaki-5-hv-ID10AFS4.html?search_reason=search%7Corganic,12000,UAH,271.08,0,,,Дарницький,Чудова 1к метро Позняки 5 хв,,12 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-stilno-dvokmnatno-kvartiri-v-tsentr-kiva-besarabka-krutiy-uzvz-ID10g9fK.html?search_reason=search%7Corganic,44293,UAH,1000.58,1,,,Печерський,Оренда стильної двокімнатної квартири в центрі Київа Бесарабка Крутий узвіз,,44 293.08 грн.Договірна
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1-k-45m2-v-zhk-frantsuzkiy-kvartal-vul-tyutyunnika-51-1a-ID102D6c.html?search_reason=search%7Corganic,34000,UAH,768.06,0,45,17.07,Печерський,"Оренда 1-к, 45м2, в ЖК Французький квартал, вул. Тютюнника 51/1А",45м2,34 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-3k-pechersk-perlina-52-kadorr-ID10B95Z.html?search_reason=search%7Corganic,88143,UAH,1991.14,2,,,Печерський,Оренда 3К Печерськ Перлина 52 Kadorr,,88 143.23 грн.Договірна
olx,https://www.olx.ua/d/uk/obyavlenie/vlasnik-zdam-v-orendu-2-h-kmnatnu-kvartiru-ID10Awng.html?search_reason=search%7Corganic,12000,UAH,271.08,1,,,Подільський,Власник.Здам в оренду 2 -х кімнатну квартиру,,12 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/harkvske-shose-2-k-horoshiy-stan-ID10AnEN.html?search_reason=search%7Corganic,16000,UAH,361.44,1,,,Дарницький,"Харківське шосе, 2-к, хороший стан",,16 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-v-orendu-2-k-kvartiru-vul-getmana-1-m-shulyavska-IDZx3AM.html?search_reason=search%7Corganic,22000,UAH,496.98,1,,,Шевченківський,"Здам в оренду 2-к квартиру вул. Гетьмана 1, м. Шулявська",,22 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2-k-kv-gnata-yuri-11-svyatoshinskiy-r-n-ID10zbQU.html?search_reason=search%7Cpromoted,14000,UAH,316.26,1,,,Святошинський,оренда 2 к. кв. Гната Юри 11 Святошинський р-н,,14 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zhk-siretsk-sadi-2-kmnatna-kvartira-z-dizaynerskim-remontom-zhk-varshavskiy-ID104feI.html?search_reason=search%7Corganic,26999,UAH,609.91,1,,,Шевченківський,"ЖК Сирецькі Сади | 2-кімнатна квартира з дизайнерським ремонтом, ЖК Варшавський",,26 999 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-zhk-elegant-1k44m2-zhilyanska-118-tsentr-metro-unversitet-vokzalna-ID10y5SO.html?search_reason=search%7Corganic,23032,UAH,520.29,0,44,11.82,Шевченківський,"Оренда‼️ ЖК Елегант 1к=44м2 Жилянська 118 Центр метро Університет, Вокзальна",44м2,23 032.40 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1k-kvartira-shulyavka-viborgska-solomyanskiy-oleksi-tihogo-IDLcGgN.html?search_reason=search%7Corganic,11500,UAH,259.78,0,,,Солом'янський,Оренда 1к квартира Шулявка Виборгська Солом’янський Олекси Тихого,,11 500 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1k-kvartiri-vul-polska-24-IDZk6Er.html?search_reason=search%7Corganic,9000,UAH,203.31,0,,,Дарницький,Оренда 1К квартири вул. Поліська 24,,9 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/bereznyaki-2k-buchmi-garniy-stan-ohayna-ID10xKsT.html?search_reason=search%7Corganic,15000,UAH,338.85,1,,,Дніпровський,"Березняки, 2к, Бучми, гарний стан, охайна",,15 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/1kmn-kvartira-vul-denisa-rachnskogo-kolishnya-kombnatna-25-zhk-sadoviy-ID10B0PD.html?search_reason=search%7Corganic,17000,UAH,384.03,0,,,Дніпровський,"1кімн квартира  вул. Дениса Рачінського (колишня Комбінатна), 25 ЖК «Садовий»",,17 000 грн.Договірна
olx,https://www.olx.ua/d/uk/obyavlenie/vidova-kvartira-studya-dragomanova-2b-dom-z-generatorom-IDVFQw1.html?search_reason=search%7Corganic,22000,UAH,496.98,0,,,Дарницький,Видова квартира студія Драгоманова 2б (дом з генератором),,22 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/3-kmnatna-kvartira-klasichniy-remont-nvertor-m-sirets-panoramniy-vid-bez-ID102nI0.html?search_reason=search%7Cpromoted,29000,UAH,655.11,2,,,Шевченківський,"3-кімнатна квартира, класичний ремонт, ІНВЕРТОР, м. Сирець панорамний вид без%",,29 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/bez-nova-1-k-zhk-shevchenkvskiy-zlatoustvska-25-tsentr-pl-peremogi-ID10xf7S.html?search_reason=search%7Corganic,44293,UAH,1000.58,0,,,Шевченківський,"БЕЗ %% Нова 1-к ЖК Шевченківський, Златоустівська 25 Центр, пл.Перемоги",,44 293.08 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/shulyavka-trikmnatna-na-dovzhenka-ID10aTcf.html?search_reason=search%7Corganic,15000,UAH,338.85,2,,,Шевченківський,"Шулявка, трикімнатна на Довженка",,15 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2-kmnatno-kvartiri-knyazhiy-zaton-21-zhk-korona-m-osokorki-IDZAvLX.html?search_reason=search%7Corganic,18000,UAH,406.62,1,,,Дарницький,"Оренда 2 кімнатної квартири Княжий Затон 21, ЖК Корона, м. Осокорки",,18 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/2-km-kvartira-studo-ID10qM8A.html?search_reason=search%7Corganic,22000,UAH,496.98,0,,,Шевченківський,2-кім квартира СТУДІО,,22 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-v-zhk-royal-tower-orenda-1-kmn-tsentr-olmpyskiy-saksaganskogo-volodimirska-ID10fOTD.html?search_reason=search%7Corganic,59795,UAH,1350.76,0,,,Голосіївський,Оренда в ЖК Royal Tower оренда 1 кімн. Центр Олімпійський Саксаганського Володимирська,,59 795.66 грн.Договірна
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-3-k-kvartira-96-m-v-zhk-novopechersk-lipki-generator-ekoflou-ID10ADac.html?search_reason=search%7Corganic,81942,UAH,1851.06,2,96,19.28,Печерський,Оренда 3-к квартира 96 м² в ЖК Новопечерські Липки | Генератор | Екофлоу,96 м²,81 942.19 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2-k-kvartiri-zhk-jack-house-generator-v-kvartir-bez-IDZ2f6P.html?search_reason=search%7Corganic,70868,UAH,1600.90,1,,,Печерський,"Оренда 2-к квартири ЖК Jack House, генератор в квартирі, без %",,70 868.92 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2knovobudovapr-vropeyskogo-soyuzu-ID10utZl.html?search_reason=search%7Cpromoted,18000,UAH,406.62,1,,,Подільський,Оренда 2к(новобудова)пр.Європейського Союзу,,18 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2-kmnatno-kvartiri-v-kb-90-m2-osokorki-vul-sadova-ID10x69A.html?search_reason=search%7Cpromoted,79727,UAH,1801.03,1,90,20.01,Дарницький,Оренда 2-кімнатної квартири в КБ/90 м2/Осокорки/вул. Садова,90 м2,79 727.54 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1k-kv-zhk-manheten-st-tsentr-beresteyskiy-11-metro-11-IDZ5uUm.html?search_reason=search%7Corganic,37649,UAH,850.49,0,,,Шевченківський,"Оренда 1к. кв, ЖК Манхетен сіті, Центр, Берестейський 11, Метро 11",,37 649.12 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-3-k-kvartira-z-dizaynerskim-remontom-ID10AVZ7.html?search_reason=search%7Corganic,30000,UAH,677.70,2,,,Святошинський,Оренда 3-к квартира з дизайнерським ремонтом.,,30 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zhk-poetichniy-zdolbunvska-13-orenda-1-k-kvartiri-poznyaki-generator-ID10B8NY.html?search_reason=search%7Corganic,16999,UAH,384.01,0,,,Дарницький,"ЖК Поетичний, Здолбунівська 13, оренда 1-к квартири, Позняки, Генератор",,16 999 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2-h-kmnatno-kvartiri-67m2-vul-salyutna-1-b-blya-parku-metro-nivki-ID10AlDi.html?search_reason=search%7Corganic,24000,UAH,542.16,1,67,8.09,Шевченківський,"Оренда 2 х кімнатної квартири 67м2 вул.Салютна 1-Б біля парку ,метро Нивки",67м2,24 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/svtlo-zavzhdi-2k-studya-42m2-zhk-suchasniy-kvartal-guzara-11-ID10AlT1.html?search_reason=search%7Corganic,23000,UAH,519.57,0,42,12.37,Солом'янський,СВІТЛО ЗАВЖДИ! 2к студія 42м2 ЖК Сучасний Квартал Гузара 11,42м2,23 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-vidovo-1-kmnatno-kvartiri-v-zhk-henesi-house-IDZr1FY.html?search_reason=search%7Corganic,19000,UAH,429.21,0,,,Дарницький,Оренда  видової 1-кімнатної  квартири в ЖК Henesi House,,19 000 грн.
