source,url,price_text,rooms_text,sqm_text,district,listed_at_text
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-1-k-lsoviy-prospekt-21-ID10B6yi.html?search_reason=search%7Corganic,8 700 грн.Договірна,здам 1-к ЛІсовий проспект 21,,Дніпровський,"Київ, Дніпровський - Сьогодні о 13:36"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-dizaynersko-kvartiri-v-zhk-slavutich-vul-zarchna-4-k-1-ID10piMr.html?search_reason=search%7Corganic,28 790.50 грн.,"Оренда дизайнерської квартири в ЖК Славутич. Вул. Зарічна 4, к.1",,Дарницький,"Київ, Дарницький - Сьогодні о 01:11"
olx,https://www.olx.ua/d/uk/obyavlenie/sdam-1-kv-ra-vul-kozatska-67-a-metro-vasilkvska-ID10ABTQ.html?search_reason=search%7Corganic,15 000 грн.,"Сдам 1 кв-ра ,вул. Козацька 67 А. Метро «Васильківська»",,Голосіївський,"Київ, Голосіївський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/dovgostrokova-orenda-1k-kvartiri-vul-svyatoshinska-reltorv-proshu-ne-turbuvati-ID10B5as.html?search_reason=search%7Corganic,16 000 грн.,"Довгострокова оренда 1к квартири, вул. Святошинська, ріелторів прошу не турбувати",,Святошинський,"Київ, Святошинський - Сьогодні о 12:45"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-chudoao-1k-kv-v-zhk-galaktika-ID10AFYE.html?search_reason=search%7Corganic,23 245.56 грн.,Оренда чудоаої 1к.кв. в ЖК Галактика!,,Дніпровський,"Київ, Дніпровський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-1k-kvartira-obolon-bogatirska-10-metro-gerov-dnpra-9h-pshki-IDZeMiF.html?search_reason=search%7Corganic,12 900 грн.,"Здам 1к квартира Оболонь, Богатирська 10, метро героїв Дніпра 9х пішки",,Оболонський,"Київ, Оболонський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1k-kvartiri-na-vul-ronalda-reygana-ID10AYRQ.html?search_reason=search%7Corganic,10 000 грн.,Оренда 1к квартири на вул. Рональда Рейгана,,Деснянський,"Київ, Деснянський - Сьогодні о 08:59"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1k-smart-kv-metro-slavutich-osokorki-4-hv-pshki-ID10B6MO.html?search_reason=search%7Corganic,9 000 грн.,Оренда 1к.смарт кв. Метро Славутич Осокорки 4 хв.пішки,,Дарницький,"Київ, Дарницький - Сьогодні о 13:44"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-vlasnik-2-h-km-kvartira-panorama-na-pechersku-ID10fhfw.html?search_reason=search%7Cpromoted,37 649.12 грн.Договірна,Оренда!!! Власник!!! 2 х кім. квартира «Панорама на Печерську»,,Печерський,"Київ, Печерський - 17 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/aktualna-1k-zhk-frantsuzskiy-kvartal-2-pechersk-vlasnik-ID10pfmR.html?search_reason=search%7Cpromoted,44 293.08 грн.,"Актуальна, 1к ЖК «Французский квартал 2», Печерськ, власник.",,Печерський,"Київ, Печерський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-stud-1-y-poverh-v-zhk-komfort-taun-prosp-sobornost-17-ID10zoiC.html?search_reason=search%7Cpromoted,14 000 грн.,"Оренда студії (1-й поверх) в ЖК Комфорт Таун, просп. Соборності, 17",,Дніпровський,"Київ, Дніпровський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/1-k-kvartira-v-tsentr-ahmatdit-povtroflotskiy-ID10AThD.html?search_reason=search%7Corganic,14 200 грн.,"1- к Квартира в Центрі: Ахматдит, Повітрофлотський.",,Шевченківський,"Київ, Шевченківський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/bez-2-km-harkvskiy-masiv-vul-olynika-stepana-17-mebl-tehnka-IDYEdMe.html?search_reason=search%7Corganic,18 000 грн.,"Без% 2-кім Харківський масив, вул. Олійника Степана,17 меблі, техніка",,Дарницький,"Київ, Дарницький - Сьогодні о 10:51"
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-1-kmnatnu-kvartiru-na-vinogradar-ID10ALPA.html?search_reason=search%7Corganic,15 000 грн.,Здам 1 кімнатну квартиру на Виноградарі,,Подільський,"Київ, Подільський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-odnokmnatno-kvartiri-golosvsky-rayon-ID10Av92.html?search_reason=search%7Corganic,25 000 грн.Договірна,оренда однокімнатної квартири Голосіївській район,,Голосіївський,"Київ, Голосіївський - 29 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2-kmnatno-kvartiri-vul-saperno-slobdska-22-ID10p2p1.html?search_reason=search%7Corganic,25 000 грн.,"Оренда 2 кімнатної квартири, вул. Саперно-Слобідська, 22",,Голосіївський,"Київ, Голосіївський - Сьогодні о 08:37"
olx,https://www.olx.ua/d/uk/obyavlenie/dizaynerska-2k-kvartira-zhk-libd-blya-ocean-plaza-metro-libdska-ta-olmpyska-vulitsya-malevicha-89-ID10AlNB.html?search_reason=search%7Corganic,46 507.73 грн.Договірна,ДИЗАЙНЕРСЬКА 2к квартира ЖК Либідь біля Ocean Plaza метро Либідська та Олімпійська вулиця Малевича 89,,Печерський,"Київ, Печерський - 29 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/zhk-time-orenda-2h-kmn-vul-v-lipkvskogo-38-generator-IDYsAYz.html?search_reason=search%7Corganic,39 863.77 грн.,"ЖК TIMЕ Оренда 2х кімн вул.В.Липківського, 38, генератор.",,Солом'янський,"Київ, Солом'янський - 29 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/pechersk-vul-konovaltsya-44a-zhk-panorama-na-pechersku-metro-pecherska-IDYYzUB.html?search_reason=search%7Corganic,28 000 грн.,"Печерськ, вул.Коновальця,44А. ЖК Панорама на Печерську.Метро Печерська",,Печерський,"Київ, Печерський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-5k-zhk-busov-hill-pechersk-ID10BbSm.html?search_reason=search%7Corganic,168 313.70 грн.Договірна,Оренда 5К ЖК Busov Hill Печерськ,,Печерський,"Київ, Печерський - Сьогодні о 16:55"
olx,https://www.olx.ua/d/uk/obyavlenie/bez-koms-zdam-svoyu-1-kvartiru-dnprovskiy-rayon-vul-fiflemska-14-a-shlhtera-4-5-poverh-ID10AYcG.html?search_reason=search%7Corganic,8 000 грн.,Без комісії .  Здам свою  1-квартиру . Дніпровський район  вул. Фифлеємська  14 А (Шліхтера). 4/5 поверх.,,Дніпровський,"Київ, Дніпровський - Сьогодні о 08:31"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-kvartiri-kuhnya-studya-ta-okremo-kmnata-zakritiy-dvr-parkovkoyu-vul-raketna-24b-golosvskiy-rn-IDY2RqY.html?search_reason=search%7Cpromoted,15 500 грн.,"Оренда квартири, кухня студія та окремо кімната,  закритий двір і парковкою вул.Ракетна 24б, Голосіївський рн",,Голосіївський,"Київ, Голосіївський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/persha-zdacha-zhk-golosvskiy-vulitsya-vasilkvska-37g-ID10rTAz.html?search_reason=search%7Cpromoted,35 000 грн.,"Перша здача. ЖК ""Голосіївський"", вулиця Васильківська 37Г",,Голосіївський,"Київ, Голосіївський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2-kmnatno-kvartiri-po-vul-horolska-1-a-dnprovskiy-rayon-IDZY6eS.html?search_reason=search%7Corganic,13 000 грн.,"Оренда 2-кімнатної квартири по вул. Хорольська 1-А,Дніпровський район",,Дніпровський,"Київ, Дніпровський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-kvartiri-55m2-v-zhk-central-park-pechersk-metro-libdska-ID10BbaA.html?search_reason=search%7Corganic,47 000 грн.Договірна,Оренда квартири 55м2 в ЖК Central park Печерськ метро Либідська,55м2,Печерський,"Київ, Печерський - Сьогодні о 18:27"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-80-m2-zhk-manhattan-city-m-kiv-prosp-beresteyskiy-IDZCc3j.html?search_reason=search%7Corganic,57 581 грн.,"Оренда 80 м2. ЖК Manhattan City | м. Київ, просп. Берестейський",80 м2,Шевченківський,"Київ, Шевченківський - Сьогодні о 12:11"
olx,https://www.olx.ua/d/uk/obyavlenie/dvuhkmnatna-kvartira-na-olevskoy-3v-IDYIlFP.html?search_reason=search%7Corganic,16 000 грн.,Двухкімнатна квартира на Олевськой 3В,,Святошинський,"Київ, Святошинський - Сьогодні о 15:50"
olx,https://www.olx.ua/d/uk/obyavlenie/sdayu-kvartiru-1k-na-vul-maksimovicha-golosvskiy-ID10B2fB.html?search_reason=search%7Corganic,19 000 грн.,Сдаю квартиру 1к на вул. Максимовича Голосіівський,,Солом'янський,"Київ, Солом'янський - Сьогодні о 13:09"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2kmnatno-m-vokzalna-zhk-smaragdoviy-IDZRnLa.html?search_reason=search%7Corganic,29 500 грн.,"Оренда 2кімнатної,м.Вокзальна,ЖК Смарагдовий",,Солом'янський,"Київ, Солом'янський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1k-kvartiri-na-prosp-mikoli-bazhana-ID10AYX9.html?search_reason=search%7Corganic,11 000 грн.,Оренда 1к квартири на просп. Миколи Бажана,,Дарницький,"Київ, Дарницький - Сьогодні о 11:09"
olx,https://www.olx.ua/d/uk/obyavlenie/kvartira-1k-tlki-doya-dvchini-metro-virlitsya-5hv-vul-kamyanska-127-vlasnik-IDYqoEB.html?search_reason=search%7Corganic,15 000 грн.,"Квартира 1к , тільки доя дівчини,  метро Вирлиця 5хв, вул Камянська 127 власник",,Дарницький,"Київ, Дарницький - Сьогодні о 12:47"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-suchasno-ta-komfortna-vrodvushki-u-zhk-navgator-2-vul-konoplyanska-22a-ID10pfcw.html?search_reason=search%7Corganic,16 500 грн.,"Оренда сучасної та комфортна євродвушки у ЖК «Навігатор 2», вул. Коноплянська 22а",,Оболонський,"Київ, Оболонський - Сьогодні о 07:36"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-stilno-3-h-kmnatno-kvartiri-z-panoramnim-vidom-vul-mihayla-dontsya-2-a-ID10uQGG.html?search_reason=search%7Cpromoted,44 293.08 грн.,"Оренда стильної 3-х кімнатної квартири з панорамним видом — вул. Михайла Донця, 2-А",,Солом'янський,"Київ, Солом'янський - 15 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/arenda-1k-kvartiry-ul-konovaltsa-pechersk-zhk-panorama-na-pecherske-IDYau0W.html?search_reason=search%7Cpromoted,39 863.77 грн.,"Аренда 1к квартиры, ул. Коновальца , Печерск, ЖК Панорама на Печерске",,Печерський,"Київ, Печерський - 27 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-1-kmn-kvartiru-vul-s-danchenka-28b-kiv-ID10zjx9.html?search_reason=search%7Cpromoted,16 500 грн.,"Здам 1-кімн квартиру, вул. С. Данченка, 28Б, Київ",,Подільський,"Київ, Подільський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-2-k-kvartiru-51-kv-m-pr-t-glushkova-9-g-3-poverh-metro-podrom-ID10AQWI.html?search_reason=search%7Corganic,22 000 грн.,"Здам 2-к квартиру 51 кв.м. Пр-т Глушкова 9-Г, 3 поверх, метро Іподром",51 кв.м,Голосіївський,"Київ, Голосіївський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/bez-zdam-1k-kvartiru-z-meblyami-ta-tehnkoyu-vul-rayduzhna-13-v-ID10Bb8Y.html?search_reason=search%7Corganic,12 999 грн.,Без %‼️Здам 1к.квартиру з меблями та технікою.вул.Райдужна 13-В,,Дніпровський,"Київ, Дніпровський - Сьогодні о 18:26"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-zhk-lebediniy-revutskogo-ID10p1rm.html?search_reason=search%7Corganic,19 000 грн.Договірна,Оренда ЖК Лебединий Ревуцького,,Дарницький,"Київ, Дарницький - Сьогодні о 13:08"
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-1-kmnatnu-na-prosp-vropeyskogo-soyuzupravdi-3-ID10AFtt.html?search_reason=search%7Corganic,6 700 грн.,"Здам 1-кімнатну на просп. Європейського Союзу(Правди), 3",,Подільський,"Київ, Подільський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/sdam-1-k-m-svyatoshino-vul-svyatoshinska-6-beresteyskiy-prosp-nivki-IDXusd5.html?search_reason=search%7Corganic,15 000 грн.Договірна,"Сдам 1 к. м. Святошино, вул. Святошинська, 6 Берестейський просп Нивки",,Святошинський,"Київ, Святошинський - Сьогодні о 09:28"
olx,https://www.olx.ua/d/uk/obyavlenie/kahovska-62-kvartira-studya-hozyain-ID10AV9w.html?search_reason=search%7Corganic,15 500 грн.,"Каховська 62, квартира-студія , хозяин",,Дніпровський,"Київ, Дніпровський - Сьогодні о 08:40"
olx,https://www.olx.ua/d/uk/obyavlenie/naykrascha-3-kmn-kvartira-v-novomu-budinku-zhk-rvra-metro-slavutich-ID10AVJa.html?search_reason=search%7Corganic,48 722.39 грн.Договірна,Найкраща /3 кімн/квартира в новому будинку ЖК Рів'єра метро Славутич,,Дарницький,"Київ, Дарницький - Сьогодні о 09:16"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-avtonomna-3k-kvartira-natalka-obolon-yordanska-pochayna-vasyuka-oazis-generator-nvertor-ukrittya-lipki-petrvka-stalngrada-park-residences-ID10oDJm.html?search_reason=search%7Corganic,66 439.62 грн.Договірна,Оренда АВТОНОМНА 3к квартира Наталка Оболонь Йорданська Почайна Івасюка Оазис Генератор Інвертор Укриття Липки Петрівка Сталінграда Парк Residences,,Оболонський,"Київ, Оболонський - Сьогодні о 11:10"
olx,https://www.olx.ua/d/uk/obyavlenie/zhk-park-lend-parkland-orenda-vasilkvska-golosvo-berezova-deregusa-ID10ABTc.html?search_reason=search%7Corganic,17 000 грн.,ЖК Парк Ленд PARKLAND оренда Васильківська Голосіїво Березова Дерегуса,,Голосіївський,"Київ, Голосіївський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-kvartiri-zhk-seven-dnprovska-naberezhna-osokorki-river-mall-ID10Anmz.html?search_reason=search%7Corganic,22 990 грн.,"Оренда квартири ЖК Seven Дніпровська Набережна, Осокорки River Mall",,Дарницький,"Київ, Дарницький - 29 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-1-kmn-kvartiru-kiv-ID10bmTW.html?search_reason=search%7Cpromoted,8 000 грн.,здам 1-кімн. квартиру Київ,,Святошинський,"Київ, Святошинський - 29 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/persha-orenda-1-kmnatno-kvartiri-zhk-varshavskiy-2-vulitsya-oleksandra-olesya-9a-varshavskiy-kvartal-trts-retrovl-metro-nivki-sirets-ID10xk6k.html?search_reason=search%7Cpromoted,26 000 грн.Договірна,"Перша Оренда 1-кімнатної квартири ЖК Варшавський-2, вулиця Олександра Олеся, 9А, Варшавський Квартал ТРЦ Ретровіль метро Нивки Сирець",,Подільський,"Київ, Подільський - 29 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/vlasnik-zdam-kvartiru-u-zhk-navgator-vrodvushka-61-kv-obolonskiy-r-n-kurenvka-ID10zW95.html?search_reason=search%7Cpromoted,16 500 грн.,"Власник. Здам квартиру у ЖК Навігатор. Євродвушка, 61 кв. Оболонський р-н, Куренівка",,Оболонський,"Київ, Оболонський - Сьогодні о 11:56"
olx,https://www.olx.ua/d/uk/obyavlenie/pisati-na-mesendzheri-orenda-1k-metro-klovska-5-hv-3-poverh-plita-gazova-IDYCtjk.html?search_reason=search%7Corganic,22 000 грн.Договірна,Писати на месенджери Оренда 1к метро Кловська 5 хв 3 поверх плита газова,,Печерський,"Київ, Печерський - 29 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-1-kmnatnu-kvartiru-vul-zdolbunvska-3-metro-osokorki-7-hvilin-ID10AWJy.html?search_reason=search%7Corganic,11 000 грн.,Здам 1 кімнатну квартиру вул. Здолбунівська 3 метро Осокорки 7 хвилин,,Дарницький,"Київ, Дарницький - Сьогодні о 08:08"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-kvartiri-vul-staronavodnitska-4v-ID10AnLX.html?search_reason=search%7Corganic,24 361.19 грн.,"Оренда квартири, вул. Старонаводницька, 4в",,Печерський,"Київ, Печерський - 29 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1-k-kvartiri-zhk-bogatirskiy-ID10AYVU.html?search_reason=search%7Corganic,18 000 грн.,Оренда 1 к квартири ЖК Богатирський,,Оболонський,"Київ, Оболонський - Сьогодні о 11:02"
olx,https://www.olx.ua/d/uk/obyavlenie/saksaganskogo-vul-45-orenda-2-kmn-bez-komssynih-ID10ozmA.html?search_reason=search%7Corganic,31 005.15 грн.,"Саксаганського вул. 45, оренда 2-кімн. Без коміссійних!",,Печерський,"Київ, Печерський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-3k-kvartiri-u-kiv-les-ukranki-bul-7a-bez-koms-IDUtayf.html?search_reason=search%7Corganic,70 868.92 грн.,"Оренда 3к квартири у Києві, Лесі Українки бул., 7А Без комісії",,Печерський,"Київ, Печерський - Сьогодні о 11:15"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1k-kvartiri-vul-bereznyakvska-bereznyaki-pr-t-p-tichini-ID10B22H.html?search_reason=search%7Corganic,10 000 грн.,"Оренда 1к квартири вул. Березняківська , Березняки, пр-т П. Тичини",,Дніпровський,"Київ, Дніпровський - Сьогодні о 13:00"
olx,https://www.olx.ua/d/uk/obyavlenie/vlasnik-zdayu-1-kmnatnu-kvartiru-na-bativy-gor-tihiy-rayon-ID10B15L.html?search_reason=search%7Corganic,10 000 грн.,"Власник здаю 1-кімнатну квартиру на Батиєвій горі, тихий район",,Солом'янський,"Київ, Солом'янський - Сьогодні о 12:23"
olx,https://www.olx.ua/d/uk/obyavlenie/shikarnaya-2ya-kvartira-na-poznyakah-ul-pchelki-6a-invertor-na-lift-voda-otoplenie-ID10B71l.html?search_reason=search%7Corganic,28 000 грн.,"Шикарная 2я квартира на Позняках  ул. Пчелки 6а. Инвертор на лифт, вода, отопление.",,Дарницький,"Київ, Дарницький - Сьогодні о 15:57"
olx,https://www.olx.ua/d/uk/obyavlenie/vrodvushka-vd-hazyana-ID10AM9I.html?search_reason=search%7Corganic,30 000 грн.,Євродвушка від хазяіна,,Дарницький,"Київ, Дарницький - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-3k-kvartiri-vul-staronavodnitska-6b-poruch-metro-pecherska-ID10AgNm.html?search_reason=search%7Cpromoted,57 581 грн.,"Оренда 3к квартири, вул. Старонаводницька, 6Б, поруч метро Печерська",,Печерський,"Київ, Печерський - Сьогодні о 11:12"
olx,https://www.olx.ua/d/uk/obyavlenie/zdamo-3-u-kv-st-mlvoberezhna-z-vidom-na-dnpro-lavru-IDYRe6W.html?search_reason=search%7Cpromoted,16 000 грн.,"Здаємо 3-у кв. ст.мЛівобережна,з видом на Дніпро,Лавру",,Дніпровський,"Київ, Дніпровський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/sdam-1k-podlskiy-r-n-vul-petropavlvska-bud-11-ID10xIzZ.html?search_reason=search%7Cpromoted,11 000 грн.,Сдам 1к Подільський р-н вул Петропавлівська буд 11,,Подільський,"Київ, Подільський - Сьогодні о 15:25"
olx,https://www.olx.ua/d/uk/obyavlenie/arenda-kvartiry-ul-zhilyanskaya-zhk-diplomat-hall-goloseevskiy-r-n-pankovschina-ID10B99g.html?search_reason=search%7Corganic,44 293.08 грн.,"Аренда квартиры, ул. Жилянская, ЖК DIPLOMAT HALL, Голосеевский р-н, Паньковщина",,Голосіївський,"Київ, Голосіївський - Сьогодні о 17:11"
olx,https://www.olx.ua/d/uk/obyavlenie/tsentr-unversitet-ploscha-ukranskih-gerov-vul-antonovicha-8-ID10ABmM.html?search_reason=search%7Corganic,19 500 грн.,"‼️ Центр ‼️ Університет! Площа Українських Героїв! вул. Антоновича, 8",,Голосіївський,"Київ, Голосіївський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-dvokmnatnu-kvartiru-m-akademmstechko-vul-dobrohotova-ID10uU1y.html?search_reason=search%7Corganic,20 000 грн.,"Здам двокімнатну квартиру,  М. "" Академмістечко "", вул. Доброхотова",,Святошинський,"Київ, Святошинський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/persha-zdacha-zhk-golosvskiy-vul-vasilkvska-yu-zdanovsko-metro-vasilkvska-golosvo-ID10nT2n.html?search_reason=search%7Corganic,33 219.81 грн.,"Перша здача ЖК «Голосіївський» вул Васильківська, Ю.Здановської метро Васильківська Голосієво",,Голосіївський,"Київ, Голосіївський - Сьогодні о 14:27"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-kvartiri-vd-vlasnika-bez-koms-metro-zhitomirska-ID10zUsi.html?search_reason=search%7Corganic,18 000 грн.,Оренда квартири від Власника без комісії метро Житомирська,,Святошинський,"Київ, Святошинський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-persha-zdacha-3k-zhk-rver-stoun-truskavetska-osokorki-river-stone-ID10bI8U.html?search_reason=search%7Corganic,93 015.46 грн.,Оренда Перша Здача 3к ЖК Рівер Стоун Трускавецька Осокорки River Stone,,Дарницький,"Київ, Дарницький - Сьогодні о 10:53"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1-no-km-kvartiri-na-smlyansky-ID10AkxI.html?search_reason=search%7Corganic,16 000 грн.,Оренда 1-но кім.квартири на Смілянській,,Солом'янський,"Київ, Солом'янський - 29 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/suchasna-kvartira-bez-koms-v-zhk-yaroslavv-grad-ID10p3Wd.html?search_reason=search%7Corganic,40 000 грн.,Сучасна квартира без комісії в ЖК Ярославів град,,Шевченківський,"Київ, Шевченківський - Сьогодні о 09:01"
olx,https://www.olx.ua/d/uk/obyavlenie/bez-orenda-2-oh-kmnatno-kvartri-zhk-frantsuzkiy-kvartal-2-pechersk-m-libdska-tsentr-pecherskiy-r-n-ID10AMdV.html?search_reason=search%7Corganic,48 722.39 грн.,"Без %, оренда 2 -ох кімнатної квартри ЖК «Французький Квартал 2» , Печерськ, м. Либідська, Центр, Печерський р-н",,Печерський,"Київ, Печерський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-4h-km-m-palats-ukrani-libdska-vul-kovpaka-17-pechersk-IDYtaI8.html?search_reason=search%7Corganic,53 151.69 грн.,"Оренда 4х кім. м. Палац України  Либідська вул. Ковпака 17, Печерськ",,Печерський,"Київ, Печерський - Сьогодні о 10:24"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1k-kvartiri-vlasnik-darnitsya-harkvske-prazka-sobornost-ID10AA4f.html?search_reason=search%7Corganic,13 000 грн.,Оренда 1к квартири власник дарниця харківське празька соборності,,Дніпровський,"Київ, Дніпровський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-1-kmn-kvartiru-vul-dzhohara-dudaeva-2-solomyanskiy-rayon-IDZ0CQr.html?search_reason=search%7Corganic,10 000 грн.,"Здам 1 кімн. квартиру,  вул. Джохара Дудаева 2, Солом'янський район.",,Солом'янський,"Київ, Солом'янський - 29 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/zdatsya-kvartira-studya-na-prosp-sobornost-v-zhk-komfort-taun-ID10AFHf.html?search_reason=search%7Corganic,13 000 грн.,"Здається квартира-студія на просп. Соборності, в ЖК ""Комфорт Таун""",,Дніпровський,"Київ, Дніпровський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-1-k-kvartiru-sholom-aleyhema-ID10oXOD.html?search_reason=search%7Corganic,11 000 грн.,Здам 1 к квартиру Шолом-Алейхема,,Деснянський,"Київ, Деснянський - Сьогодні о 05:57"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1k-kvartiri-nova-darnitsya-zhk-novodarnitskiy-IDZ6Cmb.html?search_reason=search%7Corganic,16 000 грн.,"Оренда 1к квартири Нова Дарниця, жк Новодарницький",,Дарницький,"Київ, Дарницький - Сьогодні о 00:05"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-3h-kmn-kvartiri-78m2-vul-bloruska-9-shevchenkvskiy-r-n-IDZVKWa.html?search_reason=search%7Corganic,22 000 грн.,Оренда 3х кімн квартири 78м2 вул Білоруська 9 Шевченківський р-н,78м2,Шевченківський,"Київ, Шевченківський - 29 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-3k-kvartiri-zhk-novopechersk-lipki-vul-verhoglyada-pechersk-IDZYo9s.html?search_reason=search%7Corganic,97 444.77 грн.,Оренда 3к квартири ЖК Новопечерські Липки вул. Верхогляда Печерськ,,Печерський,"Київ, Печерський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1k-kvartiri-simirenka-svyatoshinskiy-rayon-ID10AZsy.html?search_reason=search%7Corganic,15 000 грн.,Оренда 1к.квартири Симиренка Святошинський район,,Святошинський,"Київ, Святошинський - Сьогодні о 11:22"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-4k-kvartiri-v-kiv-rininska-vul-5-24-bez-koms-IDYP34Z.html?search_reason=search%7Corganic,88 586.16 грн.,"Оренда 4к квартири в Києві, Ірининська вул., 5/24 Без комісії",,Шевченківський,"Київ, Шевченківський - Сьогодні о 10:09"
olx,https://www.olx.ua/d/uk/obyavlenie/zdatsya-vrodvushka-po-adres-prospekt-chervono-kalini-4-ID10xPgo.html?search_reason=search%7Corganic,14 000 грн.,Здається євродвушка по адресі проспект Червоної Калини 4,,Деснянський,"Київ, Деснянський - 29 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-3-h-kmn-kvartiri-zhk-malaht-solomyanka-poruch-zhk-kvartet-ID10qDWF.html?search_reason=search%7Cpromoted,70 868.92 грн.Договірна,"Оренда 3-х кімн. квартири ЖК Малахіт, Солом'янка, поруч ЖК Квартет",,Солом'янський,"Київ, Солом'янський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/metro-minskaya-obolonskiy-prospekt-18-a-ID10zPIN.html?search_reason=search%7Corganic,28 000 грн.,"Метро Минская, Оболонский проспект, 18 а",,Оболонський,"Київ, Оболонський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/zdatsya-v-orendu-1-kmnatna-kvartira-v-zhk-teremki-ID10BasC.html?search_reason=search%7Corganic,20 000 грн.,Здається в оренду 1-кімнатна квартира в ЖК Теремки,,Голосіївський,"Київ, Голосіївський - Сьогодні о 18:00"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-bez-podl-zhk-spas-sky-vul-spaska-35-stilna-kvartira-86-kv-m-IDWozyx.html?search_reason=search%7Corganic,84 156.85 грн.,"Оренда без % Поділ  ЖК Spas Sky. вул. Спаська, 35  стильна квартира 86 кв.м",86 кв.м,Подільський,"Київ, Подільський - Сьогодні о 13:20"
