source,url,price_local,currency,price_usd,bedrooms,sqm,price_per_sqm_usd,district,rooms_text_raw,sqm_text_raw,price_text_raw
flatfy,https://flatfy.ua/redirect/4674976884,1300,USD,1300.00,2,140,9.29,Солдатська слобідка,"3 кімнати, 140 / 80 / 20 м², поверх 5 з 10, з ремонтом, монолітно-каркасний, 2005, сьогодні о 07:58, Створено 28 травня",140 м²,$ 1 300
flatfy,https://flatfy.ua/redirect/4677215801,1300,USD,1300.00,3,125,10.40,Позняки,"4 кімнати, 125 / 50 / 35 м², поверх 11 з 25, з ремонтом, монолітно-каркасний, 2015, сьогодні о 10:03, Створено 28 травня",125 м²,$ 1 300
flatfy,https://flatfy.ua/redirect/4676372712,361,USD,361.00,0,32,11.28,Сирець,"1 кімната, 32 / 17 / 6 м², поверх 2 з 5, з ремонтом, цегляний будинок, 1959, сьогодні о 10:09, Створено 28 травня",32 м²,$ 361
flatfy,https://flatfy.ua/redirect/4676686478,451,USD,451.00,0,38,11.87,Голосіївський,"1 кімната, 38 / 18 / 10 м², поверх 12 з 13, з ремонтом, панельні, 2018, сьогодні о 11:06, Створено 28 травня",38 м²,$ 451
flatfy,https://flatfy.ua/redirect/4676711198,496,USD,496.00,0,52,9.54,Соцмісто,"1 кімната, 52 / 19 / 18.4 м², поверх 16 з 16, з ремонтом, блочні, 2015, сьогодні о 11:05, Створено 28 травня",52 м²,$ 496
flatfy,https://flatfy.ua/redirect/4676742254,1238,USD,1238.00,2,110,11.25,Микільська Слобідка,"3 кімнати, 110 / 60 / 20 м², поверх 22 з 25, з ремонтом, цегляний будинок, 2021, сьогодні о 11:05, Створено 28 травня",110 м²,$ 1 238
flatfy,https://flatfy.ua/redirect/4676070089,743,USD,743.00,1,52,14.29,Нижній Печерськ,"2 кімнати, 52 / 35 / 15 м², поверх 8 з 19, з ремонтом, монолітно-каркасний, 2017, сьогодні о 11:54, Створено 28 травня",52 м²,$ 743
flatfy,https://flatfy.ua/redirect/4676068604,900,USD,900.00,0,56,16.07,Нижній Печерськ,"1 кімната, 56 / 20 / 15 м², поверх 16 з 24, з ремонтом, монолітно-каркасний, 2018, сьогодні о 11:24, Створено 28 травня",56 м²,$ 900
flatfy,https://flatfy.ua/redirect/4674643893,451,USD,451.00,0,46,9.80,Новобіличі,"1 кімната, 46 / 20 / 16 м², поверх 8 з 27, з ремонтом, монолітно-каркасний, 2025, 29 травня, Створено 28 травня",46 м²,$ 451
flatfy,https://flatfy.ua/redirect/4675154967,270,USD,270.00,0,37,7.30,Солом'янка,"1 кімната, 37 / 20 / 8 м², поверх 7 з 9, з ремонтом, панельні, 1967, вчора о 10:48, Створено 28 травня",37 м²,$ 270
flatfy,https://flatfy.ua/redirect/4676061673,496,USD,496.00,0,35,14.17,Подільський,"1 кімната, 35 / 20 / 10 м², поверх 7 з 25, з ремонтом, блочні, 2022, 28 травня, Створено 28 травня",35 м²,$ 496
flatfy,https://flatfy.ua/redirect/4676194158,721,USD,721.00,2,81,8.90,Соцмісто,"3 кімнати, 81 / 50 / 14.9 м², поверх 2 з 10, з ремонтом, блочні, 2013, 28 травня, Створено 28 травня",81 м²,$ 721
flatfy,https://flatfy.ua/redirect/4675763994,800,USD,800.00,0,34,23.53,Нивки,"1 кімната, 34 / 11 / 13 м², поверх 16 з 16, з ремонтом, блочні, 2020, 28 травня, Створено 28 травня",34 м²,$ 800
flatfy,https://flatfy.ua/redirect/4676126151,600,USD,600.00,0,45,13.33,Шулявка,"1 кімната, 45 / 20 / 9 м², поверх 26 з 31, з ремонтом, монолітно-каркасний, 2021, 28 травня, Створено 28 травня",45 м²,$ 600
flatfy,https://flatfy.ua/redirect/4676152112,805,USD,805.00,0,43,18.72,Поділ,"1 кімната, 43 / 40 / 3 м², поверх 10 з 12, з ремонтом, цегляний будинок, 2020, вчора о 10:05, Створено 28 травня",43 м²,$ 805
flatfy,https://flatfy.ua/redirect/4674932495,541,USD,541.00,2,83,6.52,Оболонь,"3 кімнати, 83 / 46 / 9 м², поверх 12 з 16, з ремонтом, цегляний будинок, 1984, 29 травня, Створено 28 травня",83 м²,$ 541
flatfy,https://flatfy.ua/redirect/4675040685,664,USD,664.00,0,52,12.77,Подільський,"1 кімната, 52 / 18 / 17 м², поверх 4 з 25, з ремонтом, блочні, 2022, 28 травня, Створено 28 травня",52 м²,$ 664
flatfy,https://flatfy.ua/redirect/4675570223,1000,USD,1000.00,1,49,20.41,Нижній Печерськ,"2 кімнати, 49 / 15 / 25 м², поверх 5 з 10, з ремонтом, монолітно-каркасний, 2017, 28 травня, Створено 28 травня",49 м²,$ 1 000
flatfy,https://flatfy.ua/redirect/4675488612,552,USD,552.00,0,43,12.84,Солом’янський,"1 кімната, 43 / 20 / 15 м², поверх 9 з 9, з ремонтом, монолітно-каркасний, 2017, сьогодні о 20:39, Створено 28 травня",43 м²,$ 552
flatfy,https://flatfy.ua/redirect/4674917002,352,USD,352.00,2,72,4.89,Борщагівка,"3 кімнати, 72 / 45 / 9 м², поверх 13 з 16, з ремонтом, утеплена панель, 1986, вчора о 10:12, Створено 28 травня",72 м²,$ 352
flatfy,https://flatfy.ua/redirect/4674602952,248,USD,248.00,1,48,5.17,Нивки,"2 кімнати, 48 / 22 / 6 м², поверх 2 з 5, з ремонтом, панельні, 1966, 29 травня, Створено 28 травня",48 м²,$ 248
flatfy,https://flatfy.ua/redirect/4676847041,372,USD,372.00,1,60,6.20,Позняки,"2 кімнати, 60 / 30 / 10 м², поверх 7 з 16, з ремонтом, утеплена панель, 2003, вчора о 12:13, Створено 28 травня",60 м²,$ 372
flatfy,https://flatfy.ua/redirect/4675764060,304,USD,304.00,0,43,7.07,Позняки,"1 кімната, 43 / 18 / 10 м², поверх 9 з 15, з ремонтом, утеплена панель, 1998, вчора о 04:30, Створено 28 травня",43 м²,$ 304
flatfy,https://flatfy.ua/redirect/4676001459,203,USD,203.00,0,33,6.15,Троєщина,"1 кімната, 33 / 17 / 6 м², поверх 21 з 25, без ремонту, утеплена панель, 2013, 29 травня, Створено 28 травня",33 м²,$ 203
flatfy,https://flatfy.ua/redirect/4675440150,700,USD,700.00,0,54,12.96,Подільський,"1 кімната, 54 / 30 / 22 м², поверх 11 з 26, з ремонтом, блочні, 2022, 29 травня, Створено 28 травня",54 м²,$ 700
flatfy,https://flatfy.ua/redirect/4674973359,383,USD,383.00,1,54,7.09,Стара Дарниця,"2 кімнати, 54 / 29 / 10 м², поверх 4 з 4, з ремонтом, цегляний будинок, 1957, 28 травня, Створено 28 травня",54 м²,$ 383
flatfy,https://flatfy.ua/redirect/4676421891,901,USD,901.00,1,59,15.27,Чорна Гора,"2 кімнати, 59 / 34.1 / 9 м², поверх 4 з 6, з ремонтом, цегляний будинок, 1960, 28 травня, Створено 28 травня",59 м²,$ 901
flatfy,https://flatfy.ua/redirect/4676194443,850,USD,850.00,0,43,19.77,Подільський,"1 кімната, 43 / 24 / 16 м², поверх 8 з 24, з ремонтом, монолітно-каркасний, 2022, 28 травня, Створено 28 травня",43 м²,$ 850
flatfy,https://flatfy.ua/redirect/4675113605,900,USD,900.00,0,57,15.79,Позняки,"1 кімната, 57 / 22 / 20 м², поверх 7 з 24, з ремонтом, монолітно-каркасний, 2016, 28 травня, Створено 28 травня",57 м²,$ 900
flatfy,https://flatfy.ua/redirect/4676056525,541,USD,541.00,0,40,13.53,Подільський,"1 кімната, 40 / 18 / 17 м², поверх 16 з 25, з ремонтом, блочні, 2023, сьогодні о 07:43, Створено 28 травня",40 м²,$ 541
flatfy,https://flatfy.ua/redirect/4676056716,406,USD,406.00,2,77.9,5.21,Теремки-1,"3 кімнати, 77.9 / 43.9 / 8.6 м², поверх 12 з 16, з ремонтом, утеплена панель, 1984, 29 травня, Створено 28 травня",77.9 м²,$ 406
flatfy,https://flatfy.ua/redirect/4675366983,1150,USD,1150.00,0,55,20.91,Нова забудова,"1 кімната, 55 / 16 / 17 м², поверх 6 з 23, з ремонтом, монолітно-каркасний, 2019, 28 травня, Створено 28 травня",55 м²,$ 1 150
flatfy,https://flatfy.ua/redirect/4675469824,315,USD,315.00,0,43,7.33,Позняки,"1 кімната, 43 / 18 / 10 м², поверх 3 з 19, з ремонтом, утеплена панель, 2006, 29 травня, Створено 28 травня",43 м²,$ 315
flatfy,https://flatfy.ua/redirect/4675401235,1150,USD,1150.00,0,61,18.85,Нова забудова,"1 кімната, 61 / 28 / 20 м², поверх 6 з 23, з ремонтом, монолітно-каркасний, 2019, 28 травня, Створено 28 травня",61 м²,$ 1 150
flatfy,https://flatfy.ua/redirect/4675411340,1200,USD,1200.00,0,50,24.00,Нова забудова,"1 кімната, 50 / 18 / 20 м², поверх 11 з 25, з ремонтом, монолітно-каркасний, 2016, 28 травня, Створено 28 травня",50 м²,$ 1 200
flatfy,https://flatfy.ua/redirect/4675403814,650,USD,650.00,0,54,12.04,Оболонь,"1 кімната, 54 / 17 / 18 м², поверх 7 з 19, з ремонтом, монолітно-каркасний, 2001, 28 травня, Створено 28 травня",54 м²,$ 650
flatfy,https://flatfy.ua/redirect/4674871574,293,USD,293.00,0,21,13.95,Дніпровський,"1 кімната, 21 / 14 / 4 м², поверх 7 з 14, з ремонтом, монолітно-каркасний, 2018, 28 травня, Створено 28 травня",21 м²,$ 293
flatfy,https://flatfy.ua/redirect/4677008731,361,USD,361.00,0,40,9.03,Харківський,"1 кімната, 40 / 20 / 12 м², поверх 20 з 23, з ремонтом, цегляний будинок, 2021, 29 травня, Створено 28 травня",40 м²,$ 361
flatfy,https://flatfy.ua/redirect/4674499249,361,USD,361.00,1,45,8.02,Нивки,"2 кімнати, 45 / 28 / 7 м², поверх 2 з 5, з ремонтом, панельні, 1960, сьогодні о 07:49, Створено 28 травня",45 м²,$ 361
flatfy,https://flatfy.ua/redirect/4675369986,293,USD,293.00,1,61.3,4.78,Нивки,"2 кімнати, 61.3 / 32 / 4 м², поверх 5 з 5, з ремонтом, панельні, 1963, 29 травня, Створено 28 травня",61.3 м²,$ 293
flatfy,https://flatfy.ua/redirect/4675610443,788,USD,788.00,2,86,9.16,Черепанова гора,"3 кімнати, 86 / 55 / 8 м², поверх 9 з 10, з ремонтом, цегляний будинок, 1972, вчора о 08:12, Створено 28 травня",86 м²,$ 788
flatfy,https://flatfy.ua/redirect/4674949074,394,USD,394.00,1,47,8.38,Нивки,"2 кімнати, 47 / 30 / 7 м², поверх 4 з 5, з ремонтом, цегляний будинок, 1960, 28 травня, Створено 28 травня",47 м²,$ 394
flatfy,https://flatfy.ua/redirect/4675626920,361,USD,361.00,2,73,4.95,Мостицький масив,"3 кімнати, 73 / 46 / 9 м², поверх 8 з 16, без ремонту, утеплена панель, 1992, 28 травня, Створено 28 травня",73 м²,$ 361
flatfy,https://flatfy.ua/redirect/4675079477,248,USD,248.00,1,44,5.64,Виноградар,"2 кімнати, 44 / 26 / 7 м², поверх 13 з 16, без ремонту, утеплена панель, 1983, 28 травня, Створено 28 травня",44 м²,$ 248
flatfy,https://flatfy.ua/redirect/4676661629,338,USD,338.00,0,38,8.89,Теремки-2,"1 кімната, 38 / 18 / 9 м², поверх 22 з 24, з ремонтом, утеплена панель, 2018, вчора о 23:31, Створено 28 травня",38 м²,$ 338
flatfy,https://flatfy.ua/redirect/4676309073,406,USD,406.00,0,35,11.60,Теремки,"1 кімната, 35 / 13 / 18 м², поверх 3 з 6, з ремонтом, 2021, 28 травня, Створено 28 травня",35 м²,$ 406
flatfy,https://flatfy.ua/redirect/4675765078,676,USD,676.00,1,108,6.26,Теремки-2,"2 кімнати, 108 / 60 / 35 м², поверх 15 з 17, з ремонтом, монолітно-каркасний, 2007, 29 травня, Створено 28 травня",108 м²,$ 676
flatfy,https://flatfy.ua/redirect/4674757745,563,USD,563.00,1,68,8.28,Борщагівка,"2 кімнати, 68 / 36 / 10 м², поверх 22 з 23, з ремонтом, монолітно-каркасний, 2014, 28 травня, Створено 28 травня",68 м²,$ 563
flatfy,https://flatfy.ua/redirect/4674763809,248,USD,248.00,2,62,4.00,Березняки,"3 кімнати, 62 / 42 / 7 м², поверх 1 з 9, з ремонтом, панельні, 1969, вчора о 16:13, Створено 28 травня",62 м²,$ 248
flatfy,https://flatfy.ua/redirect/4674739418,541,USD,541.00,0,47,11.51,Подільський,"1 кімната, 47 / 14 / 21 м², поверх 1 з 25, з ремонтом, блочні, 2023, сьогодні о 09:26, Створено 28 травня",47 м²,$ 541
flatfy,https://flatfy.ua/redirect/4674687905,304,USD,304.00,0,48,6.33,Осокорки,"1 кімната, 48 / 35 / 10 м², поверх 22 з 25, з ремонтом, монолітно-каркасний, 2013, сьогодні о 09:28, Створено 28 травня",48 м²,$ 304
flatfy,https://flatfy.ua/redirect/4676729922,428,USD,428.00,0,40,10.70,Чоколівка,"1 кімната, 40 / 14 / 15 м², поверх 2 з 5, з ремонтом, цегляний будинок, 2013, сьогодні о 09:05, Створено 28 травня",40 м²,$ 428
flatfy,https://flatfy.ua/redirect/4676357137,1200,USD,1200.00,1,57,21.05,Кудрявець,"2 кімнати, 57 / 17 / 25 м², поверх 15 з 26, з ремонтом, цегляний будинок, 2021, 29 травня, Створено 28 травня",57 м²,$ 1 200
flatfy,https://flatfy.ua/redirect/4674635549,304,USD,304.00,0,37,8.22,ЖК Район,"1 кімната, 37 / 20 / 10 м², поверх 1 з 8, з ремонтом, блочні, 2017, сьогодні о 09:22, Створено 28 травня",37 м²,$ 304
flatfy,https://flatfy.ua/redirect/4676297344,361,USD,361.00,0,34,10.62,Деміївка,"1 кімната, 34 / 18 / 10 м², поверх 8 з 16, з ремонтом, утеплена панель, 1980, сьогодні о 12:31, Створено 28 травня",34 м²,$ 361
flatfy,https://flatfy.ua/redirect/4674697475,304,USD,304.00,0,36,8.44,Березняки,"1 кімната, 36 / 19 / 10 м², поверх 3 з 16, з ремонтом, утеплена панель, 1972, сьогодні о 12:30, Створено 28 травня",36 м²,$ 304
flatfy,https://flatfy.ua/redirect/4675335881,316,USD,316.00,0,34,9.29,Шулявка,"1 кімната, 34 / 16 / 8.2 м², поверх 14 з 16, без ремонту, утеплена панель, 1979, сьогодні о 12:07, Створено 28 травня",34 м²,$ 316
flatfy,https://flatfy.ua/redirect/4674655847,473,USD,473.00,2,77,6.14,Лівобережний масив,"3 кімнати, 77 / 45 / 9 м², поверх 14 з 16, з ремонтом, цегляний будинок, 1995, сьогодні о 13:19, Створено 28 травня",77 м²,$ 473
flatfy,https://flatfy.ua/redirect/4675455910,383,USD,383.00,1,47,8.15,Стара Дарниця,"2 кімнати, 47 / 18.3 / 11.4 м², поверх 12 з 28, з ремонтом, монолітно-каркасний, 2012, сьогодні о 13:20, Створено 28 травня",47 м²,$ 383
flatfy,https://flatfy.ua/redirect/4675449730,586,USD,586.00,2,83,7.06,Кадетський Гай,"3 кімнати, 83 / 40 / 19 м², поверх 12 з 14, з ремонтом, цегляний будинок, 2004, сьогодні о 13:19, Створено 28 травня",83 м²,$ 586
flatfy,https://flatfy.ua/redirect/4675335322,1300,USD,1300.00,5,220,5.91,Вітряні Гори,"6 кімнат, 220 / 140 / 45 м², поверх 25 з 26, з ремонтом, монолітно-каркасний, 2015, сьогодні о 11:11, Створено 28 травня",220 м²,$ 1 300
flatfy,https://flatfy.ua/redirect/4674905741,1200,USD,1200.00,2,94,12.77,Голосіїв,"3 кімнати, 94 / 60 / 12 м², поверх 8 з 10, з ремонтом, монолітно-каркасний, 2010, вчора о 12:05, Створено 28 травня",94 м²,$ 1 200
flatfy,https://flatfy.ua/redirect/4674701703,338,USD,338.00,1,77,4.39,Позняки,"2 кімнати, 77 / 30 / 12 м², поверх 19 з 22, з ремонтом, утеплена панель, 2006, сьогодні о 11:21, Створено 28 травня",77 м²,$ 338
flatfy,https://flatfy.ua/redirect/4674687935,361,USD,361.00,1,77,4.69,Позняки,"2 кімнати, 77 / 32 / 12 м², поверх 4 з 25, з ремонтом, утеплена панель, 2015, сьогодні о 11:21, Створено 28 травня",77 м²,$ 361
flatfy,https://flatfy.ua/redirect/4676056322,361,USD,361.00,0,30,12.03,Оболонь,"1 кімната, 30 / 15 / 9 м², поверх 4 з 9, з ремонтом, цегляний будинок, 1977, сьогодні о 11:17, Створено 28 травня",30 м²,$ 361
flatfy,https://flatfy.ua/redirect/4674532452,181,USD,181.00,0,32,5.66,Воскресенка,"1 кімната, 32 / 17 / 7 м², поверх 9 з 9, з ремонтом, панельні, 1966, сьогодні о 11:14, Створено 28 травня",32 м²,$ 181
flatfy,https://flatfy.ua/redirect/4674967267,473,USD,473.00,1,43,11.00,Позняки,"2 кімнати, 43 / 16 / 18 м², поверх 11 з 25, з ремонтом, монолітно-каркасний, 2019, сьогодні о 14:03, Створено 28 травня",43 м²,$ 473
flatfy,https://flatfy.ua/redirect/4675340915,451,USD,451.00,2,90,5.01,Лівобережний масив,"3 кімнати, 90 / 48 / 14 м², поверх 11 з 15, з ремонтом, цегляний будинок, 2001, сьогодні о 14:06, Створено 28 травня",90 м²,$ 451
flatfy,https://flatfy.ua/redirect/4675709066,608,USD,608.00,0,54,11.26,Олександрівська Слобідка,"1 кімната, 54 / 17 / 19 м², поверх 25 з 26, з ремонтом, цегляний будинок, 2018, вчора о 04:30, Створено 28 травня",54 м²,$ 608
flatfy,https://flatfy.ua/redirect/4675404256,226,USD,226.00,0,40,5.65,Троєщина,"1 кімната, 40 / 18 / 9 м², поверх 8 з 16, з ремонтом, утеплена панель, 2005, 28 травня, Створено 28 травня",40 м²,$ 226
flatfy,https://flatfy.ua/redirect/4675650412,1600,USD,1600.00,1,5600,0.29,Нова забудова,"2 кімнати, 5600 / 18 / 28 м², поверх 10 з 25, з ремонтом, монолітно-каркасний, 2017, вчора о 11:08, Створено 28 травня",5600 м²,$ 1 600
flatfy,https://flatfy.ua/redirect/4675054884,316,USD,316.00,0,34,9.29,Мінський,"1 кімната, 34 / 27 / 7 м², поверх 2 з 25, з ремонтом, монолітно-каркасний, 2019, 28 травня, Створено 28 травня",34 м²,$ 316
flatfy,https://flatfy.ua/redirect/4674911488,226,USD,226.00,0,35,6.46,Теремки-2,"1 кімната, 35 / 18 / 7 м², поверх 6 з 16, з ремонтом, утеплена панель, 1981, вчора о 09:36, Створено 28 травня",35 м²,$ 226
flatfy,https://flatfy.ua/redirect/4674853837,226,USD,226.00,0,40,5.65,Харківський,"1 кімната, 40 / 20 / 8 м², поверх 2 з 9, з ремонтом, утеплена панель, 1986, вчора о 09:36, Створено 28 травня",40 м²,$ 226
flatfy,https://flatfy.ua/redirect/4675289056,700,USD,700.00,1,53,13.21,Печерськ,"2 кімнати, 53 / 18 / 10 м², поверх 13 з 14, з ремонтом, цегляний будинок, 1973, сьогодні о 11:46, Створено 28 травня",53 м²,$ 700
flatfy,https://flatfy.ua/redirect/4675604628,1500,USD,1500.00,2,100,15.00,Нова забудова,"3 кімнати, 100 / 60 / 16 м², поверх 4 з 12, з ремонтом, монолітно-каркасний, 2014, 28 травня, Створено 28 травня",100 м²,$ 1 500
flatfy,https://flatfy.ua/redirect/4675269631,788,USD,788.00,2,85,9.27,Кадетський Гай,"3 кімнати, 85 / 30 / 30 м², поверх 7 з 14, з ремонтом, монолітно-каркасний, 2010, сьогодні о 14:32, Створено 28 травня",85 м²,$ 788
flatfy,https://flatfy.ua/redirect/4675308942,473,USD,473.00,0,45,10.51,Подільський,"1 кімната, 45 / 16 / 18 м², поверх 18 з 26, з ремонтом, блочні, 2022, сьогодні о 14:32, Створено 28 травня",45 м²,$ 473
flatfy,https://flatfy.ua/redirect/4676112062,900,USD,900.00,1,65,13.85,Нижній Печерськ,"2 кімнати, 65 / 25 / 17 м², поверх 18 з 25, з ремонтом, монолітно-каркасний, 2014, сьогодні о 10:27, Створено 28 травня",65 м²,$ 900
flatfy,https://flatfy.ua/redirect/4676356358,248,USD,248.00,1,45,5.51,Воскресенка,"2 кімнати, 45 / 35 / 8 м², поверх 4 з 5, з ремонтом, цегляний будинок, сьогодні о 05:24, Створено 28 травня",45 м²,$ 248
flatfy,https://flatfy.ua/redirect/4675241168,338,USD,338.00,0,53,6.38,Позняки,"1 кімната, 53 / 24 / 13 м², поверх 15 з 16, з ремонтом, монолітно-каркасний, 2006, 28 травня, Створено 28 травня",53 м²,$ 338
flatfy,https://flatfy.ua/redirect/4675621973,136,USD,136.00,0,22,6.18,Сирець,"1 кімната, 22 / 10 / 5 м², поверх 3 з 9, без ремонту, цегляний будинок, 1972, 29 травня, Створено 28 травня",22 м²,$ 136
flatfy,https://flatfy.ua/redirect/4676268585,361,USD,361.00,1,46,7.85,Олександрівська Слобідка,"2 кімнати, 46 / 30 / 7 м², поверх 4 з 5, з ремонтом, цегляний будинок, 1960, вчора о 10:09, Створено 28 травня",46 м²,$ 361
flatfy,https://flatfy.ua/redirect/4677209138,338,USD,338.00,0,43.3,7.81,Нова Дарниця,"1 кімната, 43.3 / 18.5 / 7.5 м², поверх 4 з 9, з ремонтом, панельні, 1973, 28 травня, Створено 28 травня",43.3 м²,$ 338
flatfy,https://flatfy.ua/redirect/4675410758,271,USD,271.00,1,40,6.78,Соцмісто,"2 кімнати, 40 / 27 / 7.5 м², поверх 5 з 5, з ремонтом, панельні, 1961, сьогодні о 08:54, Створено 28 травня",40 м²,$ 271
flatfy,https://flatfy.ua/redirect/4675314049,496,USD,496.00,1,43,11.53,Воскресенка,"2 кімнати, 43 / 20 / 10 м², поверх 10 з 25, з ремонтом, блочні, 2024, сьогодні о 10:04, Створено 28 травня",43 м²,$ 496
flatfy,https://flatfy.ua/redirect/4675608473,181,USD,181.00,0,50,3.62,Деснянський,"1 кімната, 50 / 18 / 14 м², поверх 14 з 25, без ремонту, панельні, 2013, сьогодні о 12:57, Створено 28 травня",50 м²,$ 181
flatfy,https://flatfy.ua/redirect/4676643902,248,USD,248.00,0,43,5.77,Позняки,"1 кімната, 43 / 18 / 10 м², поверх 5 з 22, з ремонтом, утеплена панель, 2010, сьогодні о 10:30, Створено 28 травня",43 м²,$ 248
flatfy,https://flatfy.ua/redirect/4674492535,428,USD,428.00,3,75,5.71,Березняки,"4 кімнати, 75 / 55 / 12 м², поверх 6 з 16, з ремонтом, цегляний будинок, 1993, сьогодні о 09:59, Створено 28 травня",75 м²,$ 428
flatfy,https://flatfy.ua/redirect/4677090054,563,USD,563.00,2,120,4.69,Солдатська слобідка,"3 кімнати, 120 / 80 / 20 м², поверх 3 з 5, з ремонтом, монолітно-каркасний, 2003, сьогодні о 18:37, Створено 28 травня",120 м²,$ 563
flatfy,https://flatfy.ua/redirect/4674874476,586,USD,586.00,1,61,9.61,Липки,"2 кімнати, 61 / 34 / 10 м², поверх 7 з 9, з ремонтом, цегляний будинок, 1978, сьогодні о 18:26, Створено 28 травня",61 м²,$ 586
flatfy,https://flatfy.ua/redirect/4675816479,750,USD,750.00,0,48,15.63,Нова забудова,"1 кімната, 48 / 18 / 18 м², поверх 15 з 22, з ремонтом, монолітно-каркасний, 2018, сьогодні о 16:31, Створено 28 травня",48 м²,$ 750
flatfy,https://flatfy.ua/redirect/4676755514,338,USD,338.00,0,48,7.04,Сирець,"1 кімната, 48 / 30 / 10 м², поверх 9 з 10, з ремонтом, монолітно-каркасний, 2013, сьогодні о 18:10, Створено 28 травня",48 м²,$ 338
flatfy,https://flatfy.ua/redirect/4676031118,338,USD,338.00,2,72,4.69,Троєщина,"3 кімнати, 72 / 56 / 10 м², поверх 10 з 16, з ремонтом, утеплена панель, 1985, сьогодні о 18:14, Створено 28 травня",72 м²,$ 338
flatfy,https://flatfy.ua/redirect/4674557805,372,USD,372.00,1,47,7.91,Оболонь,"2 кімнати, 47 / 35 / 7 м², поверх 16 з 16, з ремонтом, утеплена панель, 1977, сьогодні о 18:49, Створено 28 травня",47 м²,$ 372
flatfy,https://flatfy.ua/redirect/4674904223,338,USD,338.00,0,42,8.05,Теремки-1,"1 кімната, 42 / 19 / 12 м², поверх 16 з 24, з ремонтом, монолітно-каркасний, 2016, сьогодні о 13:17, Створено 28 травня",42 м²,$ 338
flatfy,https://flatfy.ua/redirect/4675484988,293,USD,293.00,0,36,8.14,Березняки,"1 кімната, 36 / 18 / 8.5 м², поверх 15 з 16, з ремонтом, утеплена панель, 1970, сьогодні о 19:01, Створено 28 травня",36 м²,$ 293
flatfy,https://flatfy.ua/redirect/4674858228,226,USD,226.00,0,29,7.79,Звіринець,"1 кімната, 29 / 16.7 / 6 м², поверх 5 з 9, без ремонту, цегляний будинок, 1978, сьогодні о 16:06, Створено 28 травня",29 м²,$ 226
flatfy,https://flatfy.ua/redirect/4675810237,7500,USD,7500.00,4,290,25.86,Чорна Гора,"5 кімнат, 290 / 150 / 30 м², поверх 7 з 28, з ремонтом, монолітно-каркасний, 2013, вчора о 12:05, Створено 28 травня",290 м²,$ 7 500
flatfy,https://flatfy.ua/redirect/4674780352,271,USD,271.00,0,38,7.13,Стара Дарниця,"1 кімната, 38 / 20 / 10 м², поверх 8 з 16, з ремонтом, утеплена панель, 1990, сьогодні о 16:24, Створено 28 травня",38 м²,$ 271
flatfy,https://flatfy.ua/redirect/4674501420,226,USD,226.00,0,30,7.53,Соцмісто,"1 кімната, 30 / 16 / 7.5 м², поверх 2 з 5, з ремонтом, панельні, 1962, сьогодні о 09:38, Створено 28 травня",30 м²,$ 226
flatfy,https://flatfy.ua/redirect/4674796198,226,USD,226.00,0,44,5.14,Осокорки,"1 кімната, 44 / 19 / 9 м², поверх 7 з 16, без ремонту, утеплена панель, 1995, сьогодні о 19:27, Створено 28 травня",44 м²,$ 226
flatfy,https://flatfy.ua/redirect/4676112661,383,USD,383.00,0,50,7.66,Кадетський Гай,"1 кімната, 50 / 20 / 14 м², поверх 8 з 16, з ремонтом, монолітно-каркасний, 2008, сьогодні о 20:34, Створено 28 травня",50 м²,$ 383
flatfy,https://flatfy.ua/redirect/4676542535,428,USD,428.00,0,30,14.27,Голосіїв,"1 кімната, 30 / 18 / 5 м², поверх 13 з 24, з ремонтом, цегляний будинок, 2019, вчора о 12:45, Створено 28 травня",30 м²,$ 428
flatfy,https://flatfy.ua/redirect/4675083215,451,USD,451.00,2,61,7.39,Шулявка,"3 кімнати, 61 / 43 / 6 м², поверх 1 з 5, з ремонтом, цегляний будинок, 1974, сьогодні о 21:28, Створено 28 травня",61 м²,$ 451
flatfy,https://flatfy.ua/redirect/4675308997,394,USD,394.00,0,40,9.85,Варшавський Мікрорайон,"1 кімната, 40 / 16 / 12 м², поверх 20 з 25, з ремонтом, монолітно-каркасний, 2017, сьогодні о 21:56, Створено 28 травня",40 м²,$ 394
flatfy,https://flatfy.ua/redirect/4676499661,271,USD,271.00,0,34,7.97,Новобіличі,"1 кімната, 34 / 17 / 7 м², поверх 6 з 9, з ремонтом, панельні, 1976, сьогодні о 21:58, Створено 28 травня",34 м²,$ 271
flatfy,https://flatfy.ua/redirect/4674857462,237,USD,237.00,1,45,5.27,Північно-Броварський,"2 кімнати, 45 / 30 / 7 м², поверх 9 з 9, з ремонтом, панельні, 1970, сьогодні о 21:52, Створено 28 травня",45 м²,$ 237
flatfy,https://flatfy.ua/redirect/4592447012,271,USD,271.00,0,31,8.74,Святошинський,"1 кімната, 31 / - / 7 м², поверх 4 з 9, з ремонтом, панельні, 8 травня, Створено 8 травня",31 м²,$ 271
flatfy,https://flatfy.ua/redirect/4606096891,316,USD,316.00,1,55,5.75,Троєщина,"2 кімнати, 55 / - / 8 м², поверх 6 з 16, з ремонтом, панельні, 1990, 11 травня, Створено 11 травня",55 м²,$ 316
flatfy,https://flatfy.ua/redirect/4666303849,406,USD,406.00,0,42,9.67,Сирець,"1 кімната, 42 / - / 16 м², поверх 9 з 16, з ремонтом, блочні, 2021, 26 травня, Створено 25 травня",42 м²,$ 406
